"","contest_title","precinct","winning_candidate","winning_party","trailing_candidate","trailing_party","winning_count_early","winning_count_person","winning_count_mail","winning_count_total","trailing_count_early","trailing_count_person","trailing_count_mail","trailing_count_total","total_count","Year"
"142","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",142,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",1119,983,96,2198,1140,669,188,1997,7999,2022
"143","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",143,"Patricia (Pat) Cotham","DEM","Tatyana Thulien","REP",1036,698,167,1901,841,938,85,1864,7362,2022
"144","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",144,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",700,510,109,1319,674,486,111,1271,4955,2022
"145","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",145,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",2178,1463,338,3979,2135,1421,326,3882,13636,2022
"146","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",146,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",800,529,82,1411,781,533,71,1385,4463,2022
"147","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",147,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",649,382,76,1107,630,372,69,1071,3572,2022
"148","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",148,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",2161,1184,288,3633,2063,1107,269,3439,13022,2022
"149","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",149,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1192,774,126,2092,1152,759,110,2021,6669,2022
"150","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",150,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",703,456,78,1237,672,439,79,1190,4229,2022
"151","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",151,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1159,859,123,2141,1113,849,113,2075,6957,2022
"152","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",200,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",525,334,63,922,505,324,66,895,3407,2022
"153","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",201,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1597,1009,129,2735,1531,949,116,2596,9253,2022
"154","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",202,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1930,739,229,2898,1855,715,216,2786,11238,2022
"155","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",203,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1276,1061,133,2470,1216,1019,135,2370,7910,2022
"156","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",204,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1101,811,93,2005,1089,778,97,1964,6376,2022
"157","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",205,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",772,586,101,1459,762,564,85,1411,4933,2022
"158","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",206,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1777,874,259,2910,1738,872,249,2859,10152,2022
"159","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",207,"Patricia (Pat) Cotham","DEM","Tatyana Thulien","REP",922,735,158,1815,838,898,63,1799,7042,2022
"160","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",208,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",978,947,55,1980,813,510,121,1444,6074,2022
"161","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",209,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",855,573,134,1562,805,571,130,1506,6031,2022
"162","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",210,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1538,659,90,2287,1513,631,88,2232,7108,2022
"163","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",211,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",2011,1192,166,3369,1987,1157,168,3312,10965,2022
"164","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",212,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",2362,1330,227,3919,2329,1315,220,3864,12502,2022
"165","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",213,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",946,689,70,1705,930,671,68,1669,5347,2022
"166","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",214,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",789,555,75,1419,777,539,76,1392,4700,2022
"167","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",215,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",657,512,95,1264,636,487,88,1211,4757,2022
"168","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",216,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",931,645,120,1696,923,626,118,1667,6325,2022
"169","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",217,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",517,337,58,912,482,311,55,848,3291,2022
"170","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",218,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",359,580,21,960,404,383,41,828,3363,2022
"171","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",219,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",389,468,24,881,411,300,47,758,3056,2022
"172","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",220,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",694,522,54,1270,590,324,68,982,4010,2022
"173","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",221,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",966,937,63,1966,749,484,81,1314,5683,2022
"174","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",222,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1284,937,103,2324,1235,922,91,2248,7559,2022
"175","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",223,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1570,881,139,2590,1522,846,127,2495,8995,2022
"176","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",224,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",495,440,68,1003,478,406,70,954,3546,2022
"177","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",225,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",440,452,68,960,424,409,67,900,3476,2022
"178","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",226,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",763,385,92,1240,727,358,89,1174,4549,2022
"179","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",227,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1293,873,239,2405,1241,868,231,2340,9054,2022
"180","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",228,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",678,577,86,1341,657,550,83,1290,4476,2022
"181","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",229,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",2732,1398,457,4587,2650,1330,419,4399,16250,2022
"182","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",230,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",1883,1281,229,3393,1812,1241,210,3263,11319,2022
"183","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",231,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",793,622,133,1548,765,591,127,1483,5471,2022
"184","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",232,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",939,596,166,1701,899,555,154,1608,6386,2022
"185","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",233,"Patricia (Pat) Cotham","DEM","Tatyana Thulien","REP",942,584,196,1722,819,727,117,1663,6584,2022
"186","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",234,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",475,398,64,937,434,385,61,880,3480,2022
"187","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",235,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",479,373,72,924,430,357,57,844,3370,2022
"188","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",236,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",872,953,68,1893,789,544,79,1412,5965,2022
"189","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",237,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",667,540,76,1283,648,534,73,1255,4176,2022
"190","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",238,"Patricia (Pat) Cotham","DEM","Arthur Griffin, Jr.","DEM",704,524,89,1317,711,508,87,1306,4419,2022
"191","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",239,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",754,563,91,1408,721,552,85,1358,4617,2022
"192","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",240,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",1035,875,64,1974,996,564,154,1714,6870,2022
"193","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",241,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1965,1091,319,3375,1902,1066,310,3278,12372,2022
"194","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",242,"Tatyana Thulien","REP","Patricia (Pat) Cotham","DEM",836,581,74,1491,509,284,82,875,3899,2022
"195","MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE",243,"Patricia (Pat) Cotham","DEM","Leigh Altman","DEM",1944,1148,238,3330,1878,1123,232,3233,11569,2022
"196","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",127,"Elaine Powell","DEM","Ross Monks","REP",1091,581,210,1882,948,818,79,1845,3727,2022
"197","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",128,"Elaine Powell","DEM","Ross Monks","REP",632,449,90,1171,194,279,31,504,1675,2022
"198","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",133,"Ross Monks","REP","Elaine Powell","DEM",871,690,53,1614,787,488,109,1384,2998,2022
"199","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",134,"Elaine Powell","DEM","Ross Monks","REP",1148,724,205,2077,779,824,68,1671,3748,2022
"200","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",142,"Ross Monks","REP","Elaine Powell","DEM",1101,949,89,2139,1035,553,186,1774,3913,2022
"201","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",143,"Ross Monks","REP","Elaine Powell","DEM",802,892,85,1779,931,566,160,1657,3436,2022
"202","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",145,"Elaine Powell","DEM","Ross Monks","REP",2102,1364,363,3829,722,865,127,1714,5543,2022
"203","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",150,"Elaine Powell","DEM","Ross Monks","REP",679,421,82,1182,285,263,22,570,1752,2022
"204","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",151,"Elaine Powell","DEM","Ross Monks","REP",1138,827,121,2086,223,300,27,550,2636,2022
"205","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",202,"Ross Monks","REP","Elaine Powell","DEM",1675,958,92,2725,1734,629,232,2595,5320,2022
"206","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",206,"Elaine Powell","DEM","Ross Monks","REP",1681,790,262,2733,833,579,82,1494,4227,2022
"207","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",207,"Ross Monks","REP","Elaine Powell","DEM",814,848,58,1720,838,619,165,1622,3342,2022
"208","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",208,"Ross Monks","REP","Elaine Powell","DEM",982,915,48,1945,688,358,115,1161,3106,2022
"209","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",209,"Elaine Powell","DEM","Ross Monks","REP",797,507,137,1441,689,640,78,1407,2848,2022
"210","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",211,"Elaine Powell","DEM","Ross Monks","REP",1994,1168,190,3352,464,353,38,855,4207,2022
"211","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",223,"Elaine Powell","DEM","Ross Monks","REP",1490,813,139,2442,680,566,57,1303,3745,2022
"212","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",238,"Elaine Powell","DEM","Ross Monks","REP",703,506,90,1299,176,243,34,453,1752,2022
"213","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",239,"Elaine Powell","DEM","Ross Monks","REP",738,534,97,1369,152,252,19,423,1792,2022
"214","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",240,"Ross Monks","REP","Elaine Powell","DEM",1005,849,64,1918,891,478,153,1522,3440,2022
"215","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",241,"Elaine Powell","DEM","Ross Monks","REP",1834,903,327,3064,1231,1005,121,2357,5421,2022
"216","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 01",242,"Ross Monks","REP","Elaine Powell","DEM",842,590,73,1505,390,204,77,671,2176,2022
"217","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",12,"Vilma D. Leake","DEM",NA,NA,498,420,50,968,NA,NA,NA,NA,968,2022
"218","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",16,"Vilma D. Leake","DEM",NA,NA,747,461,46,1254,NA,NA,NA,NA,1254,2022
"219","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",22,"Vilma D. Leake","DEM",NA,NA,1388,1309,252,2949,NA,NA,NA,NA,2949,2022
"220","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",23,"Vilma D. Leake","DEM",NA,NA,472,430,41,943,NA,NA,NA,NA,943,2022
"221","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",24,"Vilma D. Leake","DEM",NA,NA,554,398,32,984,NA,NA,NA,NA,984,2022
"222","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",25,"Vilma D. Leake","DEM",NA,NA,444,301,22,767,NA,NA,NA,NA,767,2022
"223","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",31,"Vilma D. Leake","DEM",NA,NA,468,270,20,758,NA,NA,NA,NA,758,2022
"224","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",39,"Vilma D. Leake","DEM",NA,NA,452,260,24,736,NA,NA,NA,NA,736,2022
"225","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",40,"Vilma D. Leake","DEM",NA,NA,330,392,14,736,NA,NA,NA,NA,736,2022
"226","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",41,"Vilma D. Leake","DEM",NA,NA,361,342,30,733,NA,NA,NA,NA,733,2022
"227","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",52,"Vilma D. Leake","DEM",NA,NA,636,423,45,1104,NA,NA,NA,NA,1104,2022
"228","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",53,"Vilma D. Leake","DEM",NA,NA,503,414,54,971,NA,NA,NA,NA,971,2022
"229","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",54,"Vilma D. Leake","DEM",NA,NA,675,475,42,1192,NA,NA,NA,NA,1192,2022
"230","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",77,"Vilma D. Leake","DEM",NA,NA,485,355,37,877,NA,NA,NA,NA,877,2022
"231","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",78,"Vilma D. Leake","DEM",NA,NA,488,448,65,1001,NA,NA,NA,NA,1001,2022
"232","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",79,"Vilma D. Leake","DEM",NA,NA,341,343,44,728,NA,NA,NA,NA,728,2022
"233","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",80,"Vilma D. Leake","DEM",NA,NA,517,572,56,1145,NA,NA,NA,NA,1145,2022
"234","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",81,"Vilma D. Leake","DEM",NA,NA,828,535,79,1442,NA,NA,NA,NA,1442,2022
"235","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",89,"Vilma D. Leake","DEM",NA,NA,1081,875,115,2071,NA,NA,NA,NA,2071,2022
"236","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",138,"Vilma D. Leake","DEM",NA,NA,558,456,63,1077,NA,NA,NA,NA,1077,2022
"237","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",147,"Vilma D. Leake","DEM",NA,NA,679,431,76,1186,NA,NA,NA,NA,1186,2022
"238","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",200,"Vilma D. Leake","DEM",NA,NA,558,386,74,1018,NA,NA,NA,NA,1018,2022
"239","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",210,"Vilma D. Leake","DEM",NA,NA,1615,719,100,2434,NA,NA,NA,NA,2434,2022
"240","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",222,"Vilma D. Leake","DEM",NA,NA,1340,1019,118,2477,NA,NA,NA,NA,2477,2022
"241","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",224,"Vilma D. Leake","DEM",NA,NA,534,489,74,1097,NA,NA,NA,NA,1097,2022
"242","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",228,"Vilma D. Leake","DEM",NA,NA,727,654,101,1482,NA,NA,NA,NA,1482,2022
"243","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",230,"Vilma D. Leake","DEM",NA,NA,2003,1431,233,3667,NA,NA,NA,NA,3667,2022
"244","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 02",243,"Vilma D. Leake","DEM",NA,NA,2070,1293,260,3623,NA,NA,NA,NA,3623,2022
"245","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",3,"George Dunlap","DEM","Dianna Benson","REP",332,235,20,587,35,45,9,89,676,2022
"246","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",4,"George Dunlap","DEM","Dianna Benson","REP",291,302,63,656,75,149,14,238,894,2022
"247","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",14,"George Dunlap","DEM","Dianna Benson","REP",819,717,131,1667,95,204,11,310,1977,2022
"248","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",26,"George Dunlap","DEM","Dianna Benson","REP",743,434,36,1213,93,93,6,192,1405,2022
"249","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",27,"George Dunlap","DEM","Dianna Benson","REP",377,304,43,724,25,60,4,89,813,2022
"250","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",28,"George Dunlap","DEM","Dianna Benson","REP",417,386,64,867,44,110,10,164,1031,2022
"251","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",42,"George Dunlap","DEM","Dianna Benson","REP",458,389,37,884,29,33,1,63,947,2022
"252","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",43,"George Dunlap","DEM","Dianna Benson","REP",482,372,40,894,61,71,7,139,1033,2022
"253","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",55,"George Dunlap","DEM","Dianna Benson","REP",330,207,21,558,15,17,1,33,591,2022
"254","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",56,"George Dunlap","DEM","Dianna Benson","REP",247,252,21,520,19,23,1,43,563,2022
"255","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",60,"George Dunlap","DEM","Dianna Benson","REP",479,279,25,783,32,32,6,70,853,2022
"256","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",82,"George Dunlap","DEM","Dianna Benson","REP",410,432,40,882,27,33,4,64,946,2022
"257","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",104,"George Dunlap","DEM","Dianna Benson","REP",591,379,48,1018,48,68,16,132,1150,2022
"258","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",105,"George Dunlap","DEM","Dianna Benson","REP",579,446,52,1077,93,121,8,222,1299,2022
"259","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",107,"George Dunlap","DEM","Dianna Benson","REP",733,558,61,1352,118,137,14,269,1621,2022
"260","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",123,"George Dunlap","DEM","Dianna Benson","REP",433,398,39,870,103,104,8,215,1085,2022
"261","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",126,"George Dunlap","DEM","Dianna Benson","REP",637,485,62,1184,91,125,17,233,1417,2022
"262","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",132,"George Dunlap","DEM","Dianna Benson","REP",385,330,36,751,84,155,7,246,997,2022
"263","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",135,"George Dunlap","DEM","Dianna Benson","REP",1357,990,131,2478,162,190,25,377,2855,2022
"264","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",141,"George Dunlap","DEM","Dianna Benson","REP",426,224,15,665,86,50,1,137,802,2022
"265","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",146,"George Dunlap","DEM","Dianna Benson","REP",802,533,83,1418,89,122,3,214,1632,2022
"266","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",149,"George Dunlap","DEM","Dianna Benson","REP",1184,759,137,2080,176,227,25,428,2508,2022
"267","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",204,"George Dunlap","DEM","Dianna Benson","REP",1094,790,108,1992,149,208,15,372,2364,2022
"268","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",205,"George Dunlap","DEM","Dianna Benson","REP",747,573,105,1425,269,310,27,606,2031,2022
"269","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",212,"George Dunlap","DEM","Dianna Benson","REP",2341,1275,248,3864,377,365,40,782,4646,2022
"270","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",213,"George Dunlap","DEM","Dianna Benson","REP",960,694,70,1724,123,136,11,270,1994,2022
"271","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",214,"George Dunlap","DEM","Dianna Benson","REP",770,526,84,1380,178,258,18,454,1834,2022
"272","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 03",237,"George Dunlap","DEM","Dianna Benson","REP",660,528,81,1269,117,186,29,332,1601,2022
"273","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",2,"Mark Jerrell","DEM","Ray Fuentes","REP",693,596,127,1416,177,255,20,452,1868,2022
"274","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",5,"Mark Jerrell","DEM","Ray Fuentes","REP",195,254,21,470,34,87,1,122,592,2022
"275","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",6,"Mark Jerrell","DEM","Ray Fuentes","REP",260,273,33,566,49,89,10,148,714,2022
"276","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",9,"Mark Jerrell","DEM","Ray Fuentes","REP",840,659,150,1649,314,474,35,823,2472,2022
"277","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",10,"Mark Jerrell","DEM","Ray Fuentes","REP",602,448,93,1143,212,366,18,596,1739,2022
"278","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",11,"Mark Jerrell","DEM","Ray Fuentes","REP",1738,943,206,2887,570,518,39,1127,4014,2022
"279","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",13,"Mark Jerrell","DEM","Ray Fuentes","REP",724,611,104,1439,141,202,20,363,1802,2022
"280","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",15,"Mark Jerrell","DEM","Ray Fuentes","REP",937,934,165,2036,144,318,23,485,2521,2022
"281","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",17,"Mark Jerrell","DEM","Ray Fuentes","REP",225,282,27,534,28,47,4,79,613,2022
"282","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",21,"Mark Jerrell","DEM","Ray Fuentes","REP",486,411,72,969,136,362,11,509,1478,2022
"283","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",29,"Mark Jerrell","DEM","Ray Fuentes","REP",417,353,62,832,80,120,19,219,1051,2022
"284","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",30,"Mark Jerrell","DEM","Ray Fuentes","REP",895,783,131,1809,122,219,22,363,2172,2022
"285","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",33,"Mark Jerrell","DEM","Ray Fuentes","REP",321,350,27,698,73,153,6,232,930,2022
"286","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",34,"Mark Jerrell","DEM","Ray Fuentes","REP",440,443,74,957,128,243,12,383,1340,2022
"287","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",44,"Mark Jerrell","DEM","Ray Fuentes","REP",457,360,52,869,110,157,9,276,1145,2022
"288","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",45,"Mark Jerrell","DEM","Ray Fuentes","REP",277,337,29,643,85,162,4,251,894,2022
"289","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",46,"Mark Jerrell","DEM","Ray Fuentes","REP",424,516,65,1005,68,200,13,281,1286,2022
"290","MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 04",61,"Mark Jerrell","DEM","Ray Fuentes","REP",442,326,108,876,131,135,52,318,1194,2022
